date,location,level,code,course,trainer,company,Name,Email,score,certificate
2018-05-22,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_78,Paula,baileybarron@example.net,Credit,ADFVD-46144
2018-05-18,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Kirk,fdyer@example.net,Credit,ADFVD-46639
2018-05-18,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Casey,francescobb@example.org,Credit,ADFVD-46640
2018-05-18,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Marcia,bbean@example.com,Credit,ADFVD-46641
2018-05-18,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Alan,kerrzoe@example.net,Credit,ADFVD-46642
2018-05-11,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Noah,deanellis@example.net,Credit,ADFVD-46635
2018-05-11,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Stacy,aflynn@example.net,Credit,ADFVD-46636
2018-05-11,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Sylvia,mcclurekeith@example.net,Credit,ADFVD-46637
2018-05-11,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Frances,darius41@example.org,Credit,ADFVD-46638
2018-05-08,South Africa,2,Course-code_18,Course_18,Trainer_16,Company_70,Dwayne,preston28@example.net,No Exam,
2018-05-08,Nigeria,2,Course-code_18,Course_18,Trainer_16,Company_70,Bradley,joycejay@example.net,No Exam,
2018-05-08,Nigeria,2,Course-code_18,Course_18,Trainer_16,Company_73,Bradley,devinherman@example.net,No Exam,
2018-05-08,Nigeria,2,Course-code_18,Course_18,Trainer_16,Company_75,Samantha,wesleymullins@example.net,No Exam,
2018-05-08,Nigeria,2,Course-code_18,Course_18,Trainer_16,Company_75,Clayton,nterry@example.net,No Exam,
2018-05-04,Nigeria,2,Course-code_7,Course_7,Trainer_11,Company_70,Sue,nolantiffany@example.org,Exam not taken,
2018-05-04,Nigeria,2,Course-code_7,Course_7,Trainer_11,Company_70,Michele,kclay@example.com,Exam not taken,
2018-05-04,Nigeria,2,Course-code_7,Course_7,Trainer_11,Company_76,Kevin,camachophilip@example.com,Exam not taken,
2018-05-04,Nigeria,2,Course-code_7,Course_7,Trainer_11,Company_76,Jorge,mcintyrenorman@example.org,Exam not taken,
2018-05-04,Nigeria,2,Course-code_7,Course_7,Trainer_11,Company_83,Luis,adriennebarajas@example.net,No Exam,
2018-04-27,Nigeria,2,Course-code_10,Course_10,Trainer_11,Company_70,Bernard,arussell@example.com,Exam not taken,
2018-04-27,Nigeria,2,Course-code_10,Course_10,Trainer_11,Company_75,Misty,joanramsey@example.net,Exam not taken,
2018-04-27,Nigeria,2,Course-code_10,Course_10,Trainer_11,Company_75,Kaylee,caitlynkelley@example.com,Exam not taken,
2018-04-27,Kenya,2,Course-code_10,Course_10,Trainer_11,Company_70,Bernard,vcompton@example.net,Exam not taken,
2018-04-20,UK,2,Course-code_10,Course_10,Trainer_2,Company_28,Penny,brentsawyer@example.net,Credit,ADFVD-46631
2018-04-20,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Ricky,wyatt40@example.net,Pass,ADFVD-46632
2018-04-20,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Donna,kathrynlam@example.net,Pass,ADFVD-46633
2018-04-20,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Joshua,arthuroconnor@example.org,Pass,ADFVD-46634
2018-04-18,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_78,Virginia,zcortez@example.com,Pass,ADFVD-46142
2018-04-18,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_93,Dominic,gavinyork@example.org,Pass,ADFVD-46141
2018-04-18,Nigeria,1,Course-code_8,Course_8,Trainer_21,Company_93,Terrance,katienoble@example.org,Pass,ADFVD-46143
2018-04-18,Kenya,1,Course-code_8,Course_8,Trainer_21,Company_78,Dorothy,tonya08@example.org,Credit,ADFVD-46140
2018-04-05,UK,1,Course-code_9,Course_9,Trainer_2,Company_28,Austin,gpham@example.org,No Exam,
2018-04-05,Kenya,1,Course-code_9,Course_9,Trainer_2,Company_28,Morgan,wudonna@example.net,No Exam,
2018-04-05,Kenya,1,Course-code_9,Course_9,Trainer_2,Company_28,Sylvia,drewcooley@example.org,No Exam,
2018-04-05,Kenya,1,Course-code_9,Course_9,Trainer_2,Company_28,Mike,achandler@example.org,No Exam,
2018-04-04,Kenya,0,Course-code_9,Course_9,Trainer_2,Company_67,Christine,bsolis@example.org,No Exam,
2018-04-04,Kenya,0,Course-code_9,Course_9,Trainer_2,Company_83,Jason,shawnbarnes@example.org,No Exam,
2018-04-04,Kenya,0,Course-code_9,Course_9,Trainer_2,Company_83,Mary,kelseyfloyd@example.com,No Exam,
2018-04-03,UK,2,Course-code_10,Course_10,Trainer_1,Company_65,Derrick,blakeheath@example.com,Pass,ADFVD-46779
2018-02-16,UK,2,Course-code_10,Course_10,Trainer_1,Company_27,Lee,randall60@example.net,Pass,ADFVD-46629
2018-02-16,UK,2,Course-code_10,Course_10,Trainer_1,Company_28,Mia,ginahayes@example.org,Pass,ADFVD-46630
2018-01-12,UK,2,Course-code_10,Course_10,Trainer_1,Company_54,Rebecca,daltonjean@example.com,Exam not taken,
2018-01-12,UK,2,Course-code_10,Course_10,Trainer_1,Company_54,Kathleen,jocelynmora@example.org,Exam not taken,
2017-12-15,UK,2,Course-code_10,Course_10,Trainer_1,Company_70,Alisha,singhjulian@example.org,Exam not taken,
2017-12-15,UK,2,Course-code_10,Course_10,Trainer_1,Company_73,Barbara,flemingjessica@example.net,Exam not taken,
2017-12-15,UK,2,Course-code_10,Course_10,Trainer_1,Company_73,Carrie,glorianorman@example.com,Exam not taken,
2017-12-15,UK,2,Course-code_10,Course_10,Trainer_1,Company_73,Sue,wigginsalicia@example.com,Exam not taken,
2017-12-15,UK,2,Course-code_10,Course_10,Trainer_1,Company_73,Loretta,nielsenmarisa@example.com,Exam not taken,
2017-12-15,UK,2,Course-code_10,Course_10,Trainer_1,Company_73,Nathan,yabbott@example.com,Exam not taken,
2017-12-15,UK,2,Course-code_10,Course_10,Trainer_1,Company_73,Cassie,alisha46@example.net,Exam not taken,
2017-11-27,South Africa,3,Course-code_12,Course_12,Trainer_1,Company_65,Jeremiah,rebecca88@example.org,Credit,ADFVD-47030
2017-11-17,UK,2,Course-code_10,Course_10,Trainer_1,Company_26,Jonathon,theodore83@example.net,Exam not taken,
2017-11-17,UK,2,Course-code_10,Course_10,Trainer_1,Company_26,Gabriella,joannfaulkner@example.com,Pass,ADFVD-46619
2017-11-17,UK,2,Course-code_10,Course_10,Trainer_1,Company_42,Clinton,dpalmer@example.org,Credit,ADFVD-46618
2017-11-10,Kenya,2,Course-code_7,Course_7,Trainer_2,Company_22,Jeff,shepherdallen@example.net,Pass,ADFVD-45703
2017-11-10,Kenya,2,Course-code_7,Course_7,Trainer_2,Company_22,Wyatt,btaylor@example.com,Pass,ADFVD-45704
2017-11-10,Kenya,2,Course-code_7,Course_7,Trainer_2,Company_22,Gina,joywhite@example.com,Pass,ADFVD-45705
2017-11-10,Kenya,2,Course-code_7,Course_7,Trainer_2,Company_22,Susan,shane47@example.org,Pass,ADFVD-45706
2017-11-08,South Africa,2,Course-code_15,Course_15,Trainer_1,Company_34,Renee,kayleesims@example.org,Fail,
2017-11-08,South Africa,2,Course-code_15,Course_15,Trainer_1,Company_34,Diana,eugene90@example.org,Fail,
2017-11-08,South Africa,2,Course-code_15,Course_15,Trainer_1,Company_34,Bridget,mingram@example.net,Pass,ADFVD-46578
2017-11-08,South Africa,2,Course-code_15,Course_15,Trainer_1,Company_34,Stefanie,navarrolucas@example.com,Pass,ADFVD-46579
2017-10-06,UK,2,Course-code_10,Course_10,Trainer_1,Company_65,Clayton,alec75@example.org,Credit,ADFVD-46778
2017-09-20,Kenya,3,Course-code_12,Course_12,Trainer_2,Company_22,Casey,jmalone@example.com,Credit,ADFVD-47293
2017-09-20,Kenya,3,Course-code_12,Course_12,Trainer_2,Company_22,Yvonne,brandy15@example.org,Pass,ADFVD-47296
2017-09-20,Kenya,3,Course-code_12,Course_12,Trainer_2,Company_42,Alisha,deborah08@example.com,Credit,ADFVD-47292
2017-09-20,Kenya,3,Course-code_12,Course_12,Trainer_2,Company_42,Kaitlyn,dholmes@example.net,Fail,
2017-09-20,Kenya,3,Course-code_12,Course_12,Trainer_2,Company_90,Cindy,sallynichols@example.com,Pass,ADFVD-47294
2017-09-13,UK,2,Course-code_7,Course_7,Trainer_2,Company_22,Phyllis,edgar84@example.com,Pass,ADFVD-45697
2017-09-13,Kenya,2,Course-code_7,Course_7,Trainer_2,Company_22,Robyn,sblevins@example.com,Pass,ADFVD-45698
2017-09-13,Kenya,2,Course-code_7,Course_7,Trainer_2,Company_22,Marie,adrian94@example.org,Credit,ADFVD-45699
2017-09-13,Kenya,2,Course-code_7,Course_7,Trainer_2,Company_22,Calvin,dustinclayton@example.org,Pass,ADFVD-45701
2017-09-13,Kenya,2,Course-code_7,Course_7,Trainer_2,Company_42,Glenn,jermainewalters@example.net,Pass,ADFVD-45702
2017-09-13,Kenya,2,Course-code_7,Course_7,Trainer_2,Company_90,Cameron,vicki49@example.org,Pass,ADFVD-45700
2017-09-06,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_22,Brittney,melendezcharlene@example.org,Credit,ADFVD-46314
2017-09-06,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_22,Eugene,qbranch@example.com,Credit,ADFVD-46316
2017-09-06,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_22,Beverly,charlenehuerta@example.com,Pass,ADFVD-46317
2017-09-06,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_22,Donna,dariusbryan@example.com,Pass,ADFVD-46319
2017-09-06,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_90,Greg,nfisher@example.com,Pass,ADFVD-46315
2017-09-06,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_90,Kurt,lyonsdaisy@example.net,Credit,ADFVD-46318
2017-09-01,South Africa,1,Course-code_17,Course_17,Trainer_1,Company_65,Chloe,alanbarron@example.org,Exam Not Taken,
2017-08-11,UK,1,Course-code_15,Course_15,Trainer_1,Company_26,Dan,chavezelizabeth@example.com,Exam Not Taken,
2017-08-11,UK,1,Course-code_15,Course_15,Trainer_1,Company_26,Marcia,randywatts@example.com,Exam Not Taken,
2017-08-11,UK,1,Course-code_15,Course_15,Trainer_1,Company_26,Alexandra,xlevine@example.org,Exam Not Taken,
2017-08-11,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_65,Eric,elliottrobin@example.org,Pass,ADFVD-46965
2017-08-11,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_65,Perry,omcfarland@example.com,Credit,ADFVD-46966
2017-08-04,UK,2,Course-code_10,Course_10,Trainer_1,Company_65,Warren,angela64@example.com,Exam Not Taken,
2017-08-04,UK,2,Course-code_10,Course_10,Trainer_1,Company_65,Robin,xcontreras@example.com,Exam Not Taken,
2017-07-26,UK,3,Course-code_12,Course_12,Trainer_20,Company_1,Tracy,hannah64@example.com,Exam Not Taken,
2017-07-26,Nigeria,3,Course-code_12,Course_12,Trainer_20,Company_1,Annette,francocasey@example.net,Exam Not Taken,
2017-07-21,USA,2,Course-code_14,Course_14,Trainer_2,Company_28,Stuart,nmcgee@example.org,Pass,ADFVD-46982
2017-07-21,Kenya,2,Course-code_14,Course_14,Trainer_2,Company_28,Bianca,ginamoody@example.net,Pass,ADFVD-46984
2017-07-21,Kenya,2,Course-code_14,Course_14,Trainer_2,Company_28,Kristine,nina57@example.net,Pass,ADFVD-46986
2017-07-21,Kenya,2,Course-code_14,Course_14,Trainer_2,Company_61,Wyatt,umerritt@example.org,Pass,ADFVD-46983
2017-07-21,Kenya,2,Course-code_14,Course_14,Trainer_2,Company_61,Heidi,cristianbullock@example.org,Pass,ADFVD-46985
2017-07-14,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Cindy,ksnyder@example.net,Credit,ADFVD-46960
2017-07-14,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Sherri,sacosta@example.net,Fail,
2017-07-14,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Melinda,abbottdoris@example.com,Pass,ADFVD-46963
2017-07-14,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Jay,tbarron@example.org,Credit,ADFVD-46964
2017-07-14,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_65,Erika,stephanie48@example.net,Pass,ADFVD-46961
2017-06-16,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Julie,erika06@example.org,Pass,ADFVD-46955
2017-06-16,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Steve,lwebster@example.org,Pass,ADFVD-46956
2017-06-16,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Daisy,juanvasquez@example.org,Pass,ADFVD-46957
2017-06-16,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Dan,wandamayer@example.com,Credit,ADFVD-46958
2017-06-16,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Raven,oreese@example.org,Pass,ADFVD-45886
2017-06-16,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Jasmine,schroederjeffrey@example.com,Credit,ADFVD-45888
2017-06-16,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Angie,karlpotter@example.net,Pass,ADFVD-45889
2017-06-16,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Stanley,dalestephens@example.net,Credit,ADFVD-45890
2017-06-16,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_59,Gary,royjay@example.org,Pass,ADFVD-45887
2017-06-16,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_59,Ross,gmacdonald@example.net,Pass,ADFVD-46313
2017-06-07,Nigeria,2,Course-code_7,Course_7,Trainer_20,Company_1,Stephanie,elijah79@example.com,Pass,ADFVD-47244
2017-06-07,Nigeria,2,Course-code_7,Course_7,Trainer_20,Company_1,Destiny,cbenitez@example.org,Pass,ADFVD-47245
2017-05-26,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Tanya,hurstgilbert@example.org,Credit,ADFVD-46953
2017-05-26,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Suzanne,ngould@example.com,Pass,ADFVD-46954
2017-05-12,UK,2,Course-code_10,Course_10,Trainer_1,Company_49,Bruce,reginaldhahn@example.com,Exam not taken,
2017-05-12,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Cassie,marilyn22@example.org,Credit,ADFVD-46950
2017-05-12,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Kylie,mpittman@example.net,Credit,ADFVD-46951
2017-05-12,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Candice,mirandacarroll@example.net,Pass,ADFVD-46952
2017-05-04,South Africa,2,Course-code_7,Course_7,Trainer_20,Company_1,Billy,yturner@example.com,Pass,ADFVD-47240
2017-05-04,Nigeria,2,Course-code_7,Course_7,Trainer_20,Company_1,Phyllis,vlawrence@example.com,Credit,ADFVD-47241
2017-05-04,Nigeria,2,Course-code_7,Course_7,Trainer_20,Company_1,Kerry,audrey62@example.net,Credit,ADFVD-47242
2017-05-04,Nigeria,2,Course-code_7,Course_7,Trainer_20,Company_1,Lindsay,vclayton@example.org,Credit,ADFVD-47243
2017-04-28,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_1,Valerie,danieljose@example.org,Pass,ADFVD-46948
2017-04-28,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_13,Misty,paula37@example.org,Pass,ADFVD-46946
2017-04-28,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_13,Shaun,anna45@example.com,Pass,ADFVD-46947
2017-04-28,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_13,Mario,caitlinpotts@example.net,Pass,ADFVD-46949
2017-04-20,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_67,Carrie,medinachristie@example.org,Credit,ADFVD-46312
2017-04-20,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_83,Dawn,darlene54@example.com,Pass,ADFVD-46311
2017-04-20,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_85,Joshua,uperry@example.com,Pass,ADFVD-46310
2017-04-12,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Kristine,lindsay55@example.com,Pass,ADFVD-46361
2017-04-12,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Bobby,blevinsmorgan@example.com,Pass,ADFVD-46362
2017-04-12,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Calvin,loretta85@example.com,Pass,ADFVD-46363
2017-04-12,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Collin,yvaughn@example.net,Credit,ADFVD-46364
2017-04-06,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Lee,deannablack@example.org,Pass,ADFVD-46357
2017-04-06,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Sara,tsharp@example.net,Credit,ADFVD-46358
2017-04-06,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Alisha,vincentgarrett@example.net,Fail,
2017-04-06,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Gwendolyn,mercadojonathan@example.com,Pass,ADFVD-46360
2017-03-21,USA,2,Course-code_15,Course_15,Trainer_1,Company_58,April,kluna@example.net,Exam not taken,
2017-03-21,USA,2,Course-code_15,Course_15,Trainer_1,Company_58,Bryan,mackenziekennedy@example.org,Exam not taken,
2017-03-21,USA,2,Course-code_15,Course_15,Trainer_1,Company_58,Sabrina,ewheeler@example.org,Exam not taken,
2017-03-21,USA,2,Course-code_15,Course_15,Trainer_1,Company_58,Evan,clarencesimmons@example.net,Exam not taken,
2017-03-10,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_66,Frederick,pleach@example.net,Pass,ADFVD-46942
2017-03-10,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_66,Kristie,patrick63@example.net,Pass,ADFVD-46943
2017-03-10,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_66,Chris,gabriellezhang@example.net,Pass,ADFVD-46944
2017-03-10,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_66,Austin,shopkins@example.org,Pass,ADFVD-46945
2017-02-24,USA,2,Course-code_10,Course_10,Trainer_20,Company_66,Lance,ggraham@example.net,Pass,ADFVD-46938
2017-02-24,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_66,Stephen,davenportgregory@example.org,Pass,ADFVD-46939
2017-02-24,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_66,Kara,gmoon@example.net,Pass,ADFVD-46940
2017-02-24,Nigeria,2,Course-code_10,Course_10,Trainer_20,Company_66,Jo,ureynolds@example.net,Pass,ADFVD-46941
2017-02-15,Nigeria,2,Course-code_15,Course_15,Trainer_1,Company_27,Rita,udonaldson@example.org,Exam not taken,
2017-02-10,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Virginia,chanalyssa@example.com,Credit,ADFVD-45881
2017-02-10,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_28,Lorraine,glendamueller@example.net,Credit,ADFVD-45883
2017-02-10,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_42,Samantha,andreelliott@example.org,Credit,ADFVD-45882
2017-02-10,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_42,Aaron,wilcoxalCompany 86s@example.net,Pass,ADFVD-45885
2017-02-10,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_89,Kendra,jkeller@example.com,Pass,ADFVD-45884
2017-02-08,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Kirsten,donaldsonomar@example.org,Credit,ADFVD-46353
2017-02-08,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Melody,mackrachael@example.net,Credit,ADFVD-46354
2017-02-08,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Ruth,newtonbridget@example.net,Credit,ADFVD-46355
2017-02-08,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Jacqueline,collin32@example.com,Pass,ADFVD-46356
2017-01-25,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Julian,stephanie90@example.org,Credit,ADFVD-46290
2017-01-25,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Willie,edrake@example.net,Pass,ADFVD-46291
2017-01-25,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Vernon,sergio60@example.com,Pass,ADFVD-46292
2017-01-25,Nigeria,1,Course-code_8,Course_8,Trainer_20,Company_66,Jean,emmaalvarado@example.com,Pass,ADFVD-46293
2017-01-25,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_33,Lonnie,richmondgarrett@example.org,Pass,ADFVD-46309
2017-01-25,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_59,Dorothy,kent52@example.org,Pass,ADFVD-46306
2017-01-25,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_59,Derrick,beasleybenjamin@example.org,Pass,ADFVD-46307
2017-01-25,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_59,Susan,fgallagher@example.com,Pass,ADFVD-46308
2017-01-20,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_33,Andrew,salazaremily@example.net,Pass,ADFVD-45880
2017-01-20,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_42,Clifford,felicia16@example.net,Pass,ADFVD-45875
2017-01-20,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_59,Chase,walterbilly@example.net,Pass,ADFVD-45876
2017-01-20,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_59,Jeff,nancy68@example.org,Pass,ADFVD-45877
2017-01-20,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_59,Brandy,darin55@example.net,Pass,ADFVD-45878
2017-01-20,Kenya,2,Course-code_10,Course_10,Trainer_2,Company_59,Heidi,shahbreanna@example.net,Pass,ADFVD-45879
2017-01-12,UK,2,Course-code_10,Course_10,Trainer_1,Company_65,Randy,vanessaburnett@example.com,Credit,ADFVD-47420
2016-12-15,Kenya,3,Course-code_12,Course_12,Trainer_2,Company_65,Tom,eodonnell@example.com,Pass,ADFVD-47213
2016-12-15,Kenya,3,Course-code_12,Course_12,Trainer_2,Company_65,Anna,mccanngabriela@example.org,Pass,ADFVD-47214
2016-12-07,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_59,Darius,leonardsheena@example.com,Pass,ADFVD-46300
2016-12-07,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_59,Duane,noah95@example.net,Credit,ADFVD-46301
2016-12-07,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_59,Jon,mathew63@example.org,Pass,ADFVD-46302
2016-12-07,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_59,Roger,kellie94@example.com,Pass,ADFVD-46303
2016-12-07,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_59,James,lmckenzie@example.org,Pass,ADFVD-46304
2016-12-07,Kenya,1,Course-code_8,Course_8,Trainer_2,Company_59,Damon,alCompany 86svasquez@example.com,Pass,ADFVD-46305
2016-11-18,USA,2,Course-code_15,Course_15,Trainer_1,Company_79,Carrie,medinachristie@example.org,Exam not taken,
